Id,SalePrice
2736,144926.32494808352
2737,125436.378940255
2738,133874.58586698642
2739,162812.51700030483
2740,132622.1565607321
2741,148644.7134195604
2742,150775.6159692493
2743,146717.48333040654
2744,145493.50292377794
2745,136270.78470250123
2746,134638.7852206793
2747,148350.8640688776
2748,122775.63408245503
2749,132619.94384660458
2750,134021.08218918077
2751,130997.61869707087
2752,231289.33254939667
2753,150073.32626948255
2754,182476.95523069904
2755,130378.63927067493
2756,94173.99500760388
2757,72706.06017825393
2758,87883.31698777716
2759,151517.6506119356
2760,130676.36155219373
2761,144955.0242866732
2762,144237.36912475456
2763,187980.4847259185
2764,170650.89537730216
2765,272437.31465686846
2766,135556.46433898833
2767,90935.99505369004
2768,126474.00567750818
2769,127740.0834768989
2770,154468.60886070575
2771,121140.05168619934
2772,124438.20070596023
2773,138692.36979977076
2774,134548.65198577748
2775,123620.89457622798
2776,146501.28356654366
2777,143385.9060652752
2778,131668.86979759534
2779,117899.3949497196
2780,103675.88868621708
2781,100915.15730615857
2782,100237.35532245766
2783,107328.17277366707
2784,129017.87362084564
2785,136993.06911699474
2786,78045.71432164028
2787,114483.58859063304
2788,88959.52776731717
2789,207867.23887301673
2790,90015.93938037082
2791,118231.39130511436
2792,71385.10089289276
2793,155783.77281926307
2794,102847.5221033617
2795,116550.80745177441
2796,100982.38547137646
2797,176152.02292006105
2798,119437.41681195327
2799,117094.2352484988
2800,72558.33145937289
2801,110510.45528990806
2802,137509.35394042815
2803,150163.51567662336
2804,138467.40344209777
2805,92990.63638399518
2806,91003.35701344212
2807,150168.1392709464
2808,148151.65571240438
2809,131877.41461824442
2810,138364.5661073915
2811,160901.8799613158
2812,144243.05398544564
2813,144300.49923123748
2814,155559.55278176043
2815,97982.18166829243
2816,247195.49537054054
2817,132808.09125079418
2818,132650.79868353144
2819,181562.16284506823
2820,140228.60761323862
2821,109721.14418598979
2822,177030.98823113603
2823,218418.8549134481
2824,174341.03217159119
2825,149097.88993920945
2826,134448.0360798655
2827,139928.34439807167
2828,203766.13772221573
2829,176753.209559146
2830,235517.95204282162
2831,189320.0867666579
2832,217685.8963774581
2833,286740.52096141473
2834,217532.65167328386
2835,215932.33154218152
2836,193933.31144840075
2837,167139.9605913216
2838,146542.6267824502
2839,179533.03236815578
2840,190647.17233440405
2841,204996.673965697
2842,218399.38978252895
2843,150574.7302152504
2844,160402.56575198888
2845,124064.90995576454
2846,214308.62863568935
2847,198465.9226120289
2848,210944.7657159801
2849,210419.64544365773
2850,280963.73067578155
2851,230887.49077181917
2852,224438.40893681243
2853,228317.09921708886
2854,141076.35293781655
2855,195906.7578742352
2856,208652.56867768013
2857,190954.54462985415
2858,199431.9060487382
2859,132673.72868147472
2860,126423.99023055787
2861,133797.42814741857
2862,194418.50358627125
2863,118092.8393786544
2864,262816.22939219454
2865,136835.69744301934
2866,133376.01529182948
2867,92021.03180410927
2868,114173.4528342878
2869,120269.93146532978
2870,155957.4911456307
2871,112146.70245992945
2872,63675.46489565291
2873,104629.45790130236
2874,137487.72264567186
2875,118394.25307800926
2876,159177.20779938728
2877,141796.95389696126
2878,163942.36718388234
2879,146267.0012448145
2880,109520.66008679639
2881,145183.89394959982
2882,157867.68832668514
2883,170635.02388872922
2884,183574.15417515096
2885,176840.80678760502
2886,188807.06878238142
2887,101591.25450996798
2888,126872.97684629179
2889,63510.10991419114
2890,87000.70807041934
2891,133548.97130129646
2892,52483.01092015387
2893,104972.72801522004
2894,58270.4453446092
2895,305061.1525405486
2896,293463.45993956627
2897,199666.55846119454
2898,145053.72776210657
2899,228667.83210039223
2900,160215.42809965697
2901,189665.54312710787
2902,183064.70257672845
2903,339985.305690905
2904,353018.9962497803
2905,103470.1460088667
2906,200883.71714037267
2907,113135.59021959917
2908,127058.83841265831
2909,145973.85120237773
2910,82612.60920406395
2911,85186.05376028756
2912,150160.76091106128
2913,83957.82596608074
2914,82896.23066400895
2915,82526.93787455428
2916,83883.97567597279
2917,151261.0310689466
2918,112416.90180134041
2919,226829.27622869457
